"","groupID","featureID"
"ACADVL:E027","ACADVL","E027"
"ACAP1:E001","ACAP1","E001"
"ACAP1:E002","ACAP1","E002"
"ACAP1:E003","ACAP1","E003"
"ACAP1:E004","ACAP1","E004"
"ACAP1:E005","ACAP1","E005"
"ACAP1:E006","ACAP1","E006"
"ACAP1:E007","ACAP1","E007"
"ACAP1:E008","ACAP1","E008"
"ACAP1:E009","ACAP1","E009"
"ACAP1:E011","ACAP1","E011"
"ACAP1:E012","ACAP1","E012"
"ACAP1:E013","ACAP1","E013"
"ACAP1:E014","ACAP1","E014"
"ACAP1:E015","ACAP1","E015"
"ACAP1:E016","ACAP1","E016"
"ACAP1:E017","ACAP1","E017"
"ACAP1:E018","ACAP1","E018"
"ACAP1:E019","ACAP1","E019"
"ACAP1:E020","ACAP1","E020"
"ACAP1:E021","ACAP1","E021"
"ACAP1:E022","ACAP1","E022"
"ACAP1:E023","ACAP1","E023"
"ACAP2:E002","ACAP2","E002"
"ACAP2:E003","ACAP2","E003"
"ACAP2:E004","ACAP2","E004"
"ACAP2:E005","ACAP2","E005"
"ACAP2:E006","ACAP2","E006"
"ACAP2:E007","ACAP2","E007"
"ACAP2:E008","ACAP2","E008"
"ACAP2:E009","ACAP2","E009"
"ACAP2:E010","ACAP2","E010"
"ACAP2:E011","ACAP2","E011"
"ACAP2:E012","ACAP2","E012"
"ACAP2:E013","ACAP2","E013"
"ACAP2:E014","ACAP2","E014"
"ACAP2:E015","ACAP2","E015"
"ACAP2:E016","ACAP2","E016"
"ACAP2:E017","ACAP2","E017"
"ACAP2:E018","ACAP2","E018"
"ACAP2:E019","ACAP2","E019"
"ACAP2:E020","ACAP2","E020"
"ACAP2:E021","ACAP2","E021"
"ACAP2:E022","ACAP2","E022"
"ACAP2:E023","ACAP2","E023"
"ACAP2:E024","ACAP2","E024"
"ACAP2:E026","ACAP2","E026"
"ACAP2:E027","ACAP2","E027"
"ACAP2:E028","ACAP2","E028"
"ACAP2:E031","ACAP2","E031"
"ACAP2:E032","ACAP2","E032"
"ACAP2:E033","ACAP2","E033"
"ACAP2:E034","ACAP2","E034"
"ACAP3:E001","ACAP3","E001"
"ACAP3:E002","ACAP3","E002"
"ACAP3:E003","ACAP3","E003"
"ACAP3:E004","ACAP3","E004"
"ACAP3:E005","ACAP3","E005"
"ACAP3:E006","ACAP3","E006"
"ACAP3:E008","ACAP3","E008"
"ACAP3:E009","ACAP3","E009"
"ACAP3:E011","ACAP3","E011"
"ACAP3:E012","ACAP3","E012"
"ACAP3:E013","ACAP3","E013"
"ACAP3:E014","ACAP3","E014"
"ACAP3:E015","ACAP3","E015"
"ACAP3:E016","ACAP3","E016"
"ACAP3:E017","ACAP3","E017"
"ACAP3:E018","ACAP3","E018"
"ACAP3:E019","ACAP3","E019"
"ACAP3:E020","ACAP3","E020"
"ACAP3:E021","ACAP3","E021"
"ACAP3:E022","ACAP3","E022"
"ACAP3:E023","ACAP3","E023"
"ACAP3:E024","ACAP3","E024"
"ACAP3:E025","ACAP3","E025"
"ACAP3:E026","ACAP3","E026"
"ACAP3:E027","ACAP3","E027"
"ACAP3:E028","ACAP3","E028"
"ACAP3:E029","ACAP3","E029"
"ACAP3:E030","ACAP3","E030"
"ACAP3:E031","ACAP3","E031"
"ACAP3:E032","ACAP3","E032"
"ACAP3:E033","ACAP3","E033"
"ACAT1:E002","ACAT1","E002"
"ACAT1:E003","ACAT1","E003"
"ACAT1:E004","ACAT1","E004"
"ACAT1:E008","ACAT1","E008"
"ACAT1:E009","ACAT1","E009"
"ACAT1:E010","ACAT1","E010"
"ACAT1:E011","ACAT1","E011"
"ACAT1:E012","ACAT1","E012"
"ACAT1:E013","ACAT1","E013"
"ACAT1:E015","ACAT1","E015"
"ACAT1:E017","ACAT1","E017"
"ACAT1:E018","ACAT1","E018"
"ACAT1:E019","ACAT1","E019"
"ACAT1:E020","ACAT1","E020"
"ACAT1:E021","ACAT1","E021"
"ACAT1:E022","ACAT1","E022"
"ACAT1:E023","ACAT1","E023"
"ACBD4:E003","ACBD4","E003"
"ACBD4:E004","ACBD4","E004"
"ACBD4:E005","ACBD4","E005"
"ACBD4:E006","ACBD4","E006"
"ACBD4:E007","ACBD4","E007"
"ACBD4:E008","ACBD4","E008"
"ACBD4:E009","ACBD4","E009"
"ACBD4:E010","ACBD4","E010"
"ACBD4:E011","ACBD4","E011"
"ACBD4:E012","ACBD4","E012"
"ACBD4:E013","ACBD4","E013"
"ACBD4:E014","ACBD4","E014"
"ACBD4:E015","ACBD4","E015"
"ACBD4:E016","ACBD4","E016"
"ACBD4:E017","ACBD4","E017"
"ACBD4:E018","ACBD4","E018"
"ACBD4:E024","ACBD4","E024"
"ACBD4:E025","ACBD4","E025"
"ACBD4:E027","ACBD4","E027"
"ACBD4:E028","ACBD4","E028"
"ACBD4:E029","ACBD4","E029"
"ACBD4:E030","ACBD4","E030"
"ACBD5:E001","ACBD5","E001"
"ACBD5:E002","ACBD5","E002"
"ACBD5:E003","ACBD5","E003"
"ACBD5:E004","ACBD5","E004"
"ACBD5:E005","ACBD5","E005"
"ACBD5:E006","ACBD5","E006"
"ACBD5:E007","ACBD5","E007"
"ACBD5:E008","ACBD5","E008"
"ACBD5:E009","ACBD5","E009"
"ACBD5:E010","ACBD5","E010"
"ACBD5:E011","ACBD5","E011"
"ACBD5:E013","ACBD5","E013"
"ACBD5:E014","ACBD5","E014"
"ACBD5:E017","ACBD5","E017"
"ACBD5:E018","ACBD5","E018"
"ACBD5:E019","ACBD5","E019"
"ACBD5:E020","ACBD5","E020"
"ACBD5:E021","ACBD5","E021"
"ACBD5:E024","ACBD5","E024"
"ACBD5:E025","ACBD5","E025"
"ACBD5:E026","ACBD5","E026"
"ACBD5:E027","ACBD5","E027"
"ACBD5:E028","ACBD5","E028"
"ACBD5:E029","ACBD5","E029"
"ACBD5:E030","ACBD5","E030"
"ACBD5:E031","ACBD5","E031"
"ACBD5:E032","ACBD5","E032"
"ACBD5:E033","ACBD5","E033"
"ACBD5:E034","ACBD5","E034"
"ACBD5:E036","ACBD5","E036"
"ACBD5:E038","ACBD5","E038"
"ACBD5:E040","ACBD5","E040"
"ACCS:E002","ACCS","E002"
"ACCS:E003","ACCS","E003"
"ACCS:E004","ACCS","E004"
"ACCS:E005","ACCS","E005"
"ACCS:E006","ACCS","E006"
"ACCS:E007","ACCS","E007"
"ACCS:E008","ACCS","E008"
"ACCS:E009","ACCS","E009"
"ACCS:E010","ACCS","E010"
"ACCS:E013","ACCS","E013"
"ACCS:E014","ACCS","E014"
"ACCS:E016","ACCS","E016"
"ACCS:E017","ACCS","E017"
"ACCS:E018","ACCS","E018"
"ACCS:E019","ACCS","E019"
"ACCS:E020","ACCS","E020"
"ACCS:E021","ACCS","E021"
"ACCS:E022","ACCS","E022"
"ACCS:E023","ACCS","E023"
"ACCS:E024","ACCS","E024"
"ACCS:E025","ACCS","E025"
"ACCS:E026","ACCS","E026"
"ACCS:E027","ACCS","E027"
"ACCS:E028","ACCS","E028"
"ACCS:E029","ACCS","E029"
"ACCS:E030","ACCS","E030"
"ACCS:E031","ACCS","E031"
"ACD:E001","ACD","E001"
"ACD:E002","ACD","E002"
"ACD:E003","ACD","E003"
"ACD:E005","ACD","E005"
"ACD:E006","ACD","E006"
"ACD:E007","ACD","E007"
"ACD:E008","ACD","E008"
"ACD:E009","ACD","E009"
"ACD:E010","ACD","E010"
"ACD:E011","ACD","E011"
"ACD:E012","ACD","E012"
"ACD:E013","ACD","E013"
"ACD:E014","ACD","E014"
"ACD:E015","ACD","E015"
"ACIN1:E001","ACIN1","E001"
"ACIN1:E002","ACIN1","E002"
"ACIN1:E003","ACIN1","E003"
"ACIN1:E004","ACIN1","E004"
"ACIN1:E005","ACIN1","E005"
"ACIN1:E006","ACIN1","E006"
"ACIN1:E007","ACIN1","E007"
"ACIN1:E008","ACIN1","E008"
"ACIN1:E009","ACIN1","E009"
"ACIN1:E010","ACIN1","E010"
"ACIN1:E011","ACIN1","E011"
"ACIN1:E012","ACIN1","E012"
"ACIN1:E013","ACIN1","E013"
"ACIN1:E014","ACIN1","E014"
"ACIN1:E015","ACIN1","E015"
"ACIN1:E016","ACIN1","E016"
"ACIN1:E017","ACIN1","E017"
"ACIN1:E018","ACIN1","E018"
"ACIN1:E019","ACIN1","E019"
"ACIN1:E020","ACIN1","E020"
"ACIN1:E021","ACIN1","E021"
"ACIN1:E022","ACIN1","E022"
"ACIN1:E023","ACIN1","E023"
"ACIN1:E024","ACIN1","E024"
"ACIN1:E025","ACIN1","E025"
"ACIN1:E026","ACIN1","E026"
"ACIN1:E027","ACIN1","E027"
"ACIN1:E028","ACIN1","E028"
"ACIN1:E029","ACIN1","E029"
"ACIN1:E030","ACIN1","E030"
"ACKR3:E001","ACKR3","E001"
"ACKR3:E002","ACKR3","E002"
"ACKR3:E003","ACKR3","E003"
"ACKR3:E004","ACKR3","E004"
"ACKR3:E005","ACKR3","E005"
"ACKR3:E006","ACKR3","E006"
"ACO2:E001","ACO2","E001"
"ACO2:E002","ACO2","E002"
"ACO2:E003","ACO2","E003"
"ACO2:E004","ACO2","E004"
"ACO2:E005","ACO2","E005"
"ACO2:E006","ACO2","E006"
"ACO2:E007","ACO2","E007"
"ACO2:E008","ACO2","E008"
"ACO2:E009","ACO2","E009"
"ACO2:E010","ACO2","E010"
"ACO2:E011","ACO2","E011"
"ACO2:E012","ACO2","E012"
"ACO2:E014","ACO2","E014"
"ACO2:E015","ACO2","E015"
"ACO2:E016","ACO2","E016"
"ACO2:E017","ACO2","E017"
"ACO2:E018","ACO2","E018"
"ACO2:E019","ACO2","E019"
"ACO2:E020","ACO2","E020"
"ACO2:E021","ACO2","E021"
"ACO2:E022","ACO2","E022"
"ACO2:E023","ACO2","E023"
"ACOT11:E001","ACOT11","E001"
"ACOT11:E003","ACOT11","E003"
"ACOT11:E004","ACOT11","E004"
"ACOT11:E005","ACOT11","E005"
"ACOT11:E006","ACOT11","E006"
"ACOT11:E008","ACOT11","E008"
"ACOT11:E009","ACOT11","E009"
"ACOT11:E011","ACOT11","E011"
"ACOT11:E012","ACOT11","E012"
"ACOT11:E013","ACOT11","E013"
"ACOT11:E014","ACOT11","E014"
"ACOT11:E015","ACOT11","E015"
"ACOT11:E016","ACOT11","E016"
"ACOT11:E017","ACOT11","E017"
"ACOT11:E018","ACOT11","E018"
"ACOT7:E001","ACOT7","E001"
"ACOT7:E002","ACOT7","E002"
"ACOT7:E003","ACOT7","E003"
"ACOT7:E004","ACOT7","E004"
"ACOT7:E007","ACOT7","E007"
"ACOT7:E008","ACOT7","E008"
"ACOT7:E009","ACOT7","E009"
"ACOT7:E010","ACOT7","E010"
"ACOT7:E011","ACOT7","E011"
"ACOT7:E012","ACOT7","E012"
"ACOT8:E001","ACOT8","E001"
"ACOT8:E002","ACOT8","E002"
"ACOT8:E004","ACOT8","E004"
"ACOT8:E005","ACOT8","E005"
"ACOT8:E006","ACOT8","E006"
"ACOT8:E007","ACOT8","E007"
"ACOT8:E008","ACOT8","E008"
"ACOT8:E009","ACOT8","E009"
"ACOT9:E001","ACOT9","E001"
"ACOT9:E002","ACOT9","E002"
"ACOT9:E003","ACOT9","E003"
"ACOT9:E004","ACOT9","E004"
"ACOT9:E005","ACOT9","E005"
"ACOT9:E006","ACOT9","E006"
"ACOT9:E007","ACOT9","E007"
"ACOT9:E008","ACOT9","E008"
"ACOT9:E009","ACOT9","E009"
"ACOT9:E010","ACOT9","E010"
"ACOT9:E011","ACOT9","E011"
"ACOT9:E012","ACOT9","E012"
"ACOT9:E013","ACOT9","E013"
"ACOT9:E014","ACOT9","E014"
"ACOT9:E015","ACOT9","E015"
"ACOT9:E016","ACOT9","E016"
"ACOX2:E001","ACOX2","E001"
"ACOX2:E002","ACOX2","E002"
"ACOX2:E003","ACOX2","E003"
"ACOX2:E004","ACOX2","E004"
"ACOX2:E005","ACOX2","E005"
"ACOX2:E007","ACOX2","E007"
"ACOX2:E008","ACOX2","E008"
"ACOX2:E009","ACOX2","E009"
"ACOX2:E010","ACOX2","E010"
"ACOX2:E011","ACOX2","E011"
"ACOX2:E012","ACOX2","E012"
"ACOX2:E013","ACOX2","E013"
"ACOX2:E015","ACOX2","E015"
"ACOX2:E016","ACOX2","E016"
"ACOX2:E018","ACOX2","E018"
"ACOX2:E020","ACOX2","E020"
"ACOX2:E022","ACOX2","E022"
"ACOX3:E003","ACOX3","E003"
"ACOX3:E004","ACOX3","E004"
"ACOX3:E005","ACOX3","E005"
"ACOX3:E006","ACOX3","E006"
"ACOX3:E007","ACOX3","E007"
"ACOX3:E008","ACOX3","E008"
"ACOX3:E009","ACOX3","E009"
"ACOX3:E012","ACOX3","E012"
"ACOX3:E013","ACOX3","E013"
"ACOX3:E014","ACOX3","E014"
"ACOX3:E015","ACOX3","E015"
"ACOX3:E016","ACOX3","E016"
"ACOX3:E017","ACOX3","E017"
"ACOX3:E018","ACOX3","E018"
"ACOX3:E019","ACOX3","E019"
"ACOX3:E020","ACOX3","E020"
"ACOX3:E021","ACOX3","E021"
"ACOX3:E022","ACOX3","E022"
"ACOX3:E024","ACOX3","E024"
"ACOX3:E025","ACOX3","E025"
"ACOX3:E026","ACOX3","E026"
"ACOX3:E027","ACOX3","E027"
"ACOXL:E003","ACOXL","E003"
"ACOXL:E004","ACOXL","E004"
"ACOXL:E007","ACOXL","E007"
"ACOXL:E009","ACOXL","E009"
"ACOXL:E010","ACOXL","E010"
"ACOXL:E011","ACOXL","E011"
"ACOXL:E012","ACOXL","E012"
"ACOXL:E013","ACOXL","E013"
"ACOXL:E014","ACOXL","E014"
"ACOXL:E015","ACOXL","E015"
"ACOXL:E018","ACOXL","E018"
"ACOXL:E020","ACOXL","E020"
"ACOXL:E021","ACOXL","E021"
"ACOXL:E023","ACOXL","E023"
"ACOXL:E025","ACOXL","E025"
"ACOXL:E026","ACOXL","E026"
"ACOXL:E030","ACOXL","E030"
"ACOXL:E032","ACOXL","E032"
"ACOXL:E033","ACOXL","E033"
"ACOXL:E035","ACOXL","E035"
"ACOXL:E039","ACOXL","E039"
"ACOXL:E040","ACOXL","E040"
"ACOXL:E041","ACOXL","E041"
"ACOXL:E042","ACOXL","E042"
"ACOXL:E043","ACOXL","E043"
"ACOXL:E044","ACOXL","E044"
"ACP1:E001","ACP1","E001"
"ACP1:E002","ACP1","E002"
"ACP1:E003","ACP1","E003"
"ACP1:E004","ACP1","E004"
"ACP1:E005","ACP1","E005"
"ACP1:E006","ACP1","E006"
"ACP1:E008","ACP1","E008"
"ACP1:E009","ACP1","E009"
"ACP6:E001","ACP6","E001"
"ACP6:E002","ACP6","E002"
"ACP6:E004","ACP6","E004"
"ACP6:E005","ACP6","E005"
"ACP6:E006","ACP6","E006"
"ACP6:E007","ACP6","E007"
"ACP6:E008","ACP6","E008"
"ACP6:E009","ACP6","E009"
"ACP6:E010","ACP6","E010"
"ACP6:E011","ACP6","E011"
"ACP6:E012","ACP6","E012"
"ACP6:E013","ACP6","E013"
"ACP6:E014","ACP6","E014"
"ACP6:E015","ACP6","E015"
"ACP6:E016","ACP6","E016"
"ACP6:E017","ACP6","E017"
"ACP6:E018","ACP6","E018"
"ACSBG1:E001","ACSBG1","E001"
"ACSBG1:E002","ACSBG1","E002"
"ACSBG1:E003","ACSBG1","E003"
"ACSBG1:E004","ACSBG1","E004"
"ACSBG1:E005","ACSBG1","E005"
"ACSBG1:E006","ACSBG1","E006"
"ACSBG1:E007","ACSBG1","E007"
"ACSBG1:E008","ACSBG1","E008"
"ACSBG1:E009","ACSBG1","E009"
"ACSBG1:E010","ACSBG1","E010"
"ACSBG1:E011","ACSBG1","E011"
"ACSBG1:E012","ACSBG1","E012"
"ACSBG1:E013","ACSBG1","E013"
"ACSBG1:E014","ACSBG1","E014"
"ACSBG1:E015","ACSBG1","E015"
"ACSBG1:E016","ACSBG1","E016"
"ACSBG1:E017","ACSBG1","E017"
"ACSBG1:E018","ACSBG1","E018"
"ACSBG1:E019","ACSBG1","E019"
"ACSBG1:E024","ACSBG1","E024"
"ACSBG1:E026","ACSBG1","E026"
"ACSF2:E001","ACSF2","E001"
"ACSF2:E002","ACSF2","E002"
"ACSF2:E003","ACSF2","E003"
"ACSF2:E004","ACSF2","E004"
"ACSF2:E005","ACSF2","E005"
"ACSF2:E006","ACSF2","E006"
"ACSF2:E007","ACSF2","E007"
"ACSF2:E008","ACSF2","E008"
"ACSF2:E009","ACSF2","E009"
"ACSF2:E010","ACSF2","E010"
"ACSF2:E011","ACSF2","E011"
"ACSF2:E012","ACSF2","E012"
"ACSF2:E013","ACSF2","E013"
"ACSF2:E015","ACSF2","E015"
"ACSF2:E016","ACSF2","E016"
"ACSF2:E018","ACSF2","E018"
"ACSF2:E019","ACSF2","E019"
"ACSF2:E020","ACSF2","E020"
"ACSF2:E021","ACSF2","E021"
"ACSF2:E022","ACSF2","E022"
"ACSF2:E023","ACSF2","E023"
"ACSF3:E004","ACSF3","E004"
"ACSF3:E005","ACSF3","E005"
"ACSF3:E006","ACSF3","E006"
"ACSF3:E007","ACSF3","E007"
"ACSF3:E008","ACSF3","E008"
"ACSF3:E009","ACSF3","E009"
"ACSF3:E010","ACSF3","E010"
"ACSF3:E011","ACSF3","E011"
"ACSF3:E012","ACSF3","E012"
"ACSF3:E013","ACSF3","E013"
"ACSF3:E014","ACSF3","E014"
"ACSF3:E015","ACSF3","E015"
"ACSF3:E016","ACSF3","E016"
"ACSF3:E018","ACSF3","E018"
"ACSF3:E020","ACSF3","E020"
"ACSF3:E021","ACSF3","E021"
"ACSF3:E022","ACSF3","E022"
"ACSF3:E023","ACSF3","E023"
"ACSF3:E024","ACSF3","E024"
"ACSF3:E025","ACSF3","E025"
"ACSF3:E026","ACSF3","E026"
"ACSF3:E027","ACSF3","E027"
"ACSL4:E001","ACSL4","E001"
"ACSL4:E002","ACSL4","E002"
"ACSL4:E004","ACSL4","E004"
"ACSL4:E005","ACSL4","E005"
"ACSL4:E006","ACSL4","E006"
"ACSL4:E007","ACSL4","E007"
"ACSL4:E008","ACSL4","E008"
"ACSL4:E009","ACSL4","E009"
"ACSL4:E010","ACSL4","E010"
"ACSL4:E011","ACSL4","E011"
"ACSL4:E012","ACSL4","E012"
"ACSL4:E013","ACSL4","E013"
"ACSL4:E014","ACSL4","E014"
"ACSL4:E015","ACSL4","E015"
"ACSL4:E016","ACSL4","E016"
"ACSL4:E017","ACSL4","E017"
"ACSL4:E018","ACSL4","E018"
"ACSL4:E019","ACSL4","E019"
"ACSL4:E020","ACSL4","E020"
"ACSL4:E021","ACSL4","E021"
"ACSL4:E022","ACSL4","E022"
"ACSL4:E023","ACSL4","E023"
"ACSL4:E024","ACSL4","E024"
"ACSL4:E025","ACSL4","E025"
"ACSL4:E026","ACSL4","E026"
"ACSL4:E027","ACSL4","E027"
"ACSM3:E001","ACSM3","E001"
"ACSM3:E002","ACSM3","E002"
"ACSM3:E003","ACSM3","E003"
"ACSM3:E004","ACSM3","E004"
"ACSM3:E005","ACSM3","E005"
"ACSM3:E006","ACSM3","E006"
"ACSM3:E007","ACSM3","E007"
"ACSM3:E008","ACSM3","E008"
"ACSM3:E009","ACSM3","E009"
"ACSM3:E010","ACSM3","E010"
"ACSM3:E011","ACSM3","E011"
"ACSM3:E012","ACSM3","E012"
"ACSM3:E013","ACSM3","E013"
"ACSM3:E014","ACSM3","E014"
"ACSM3:E015","ACSM3","E015"
"ACSM3:E016","ACSM3","E016"
"ACSM3:E017","ACSM3","E017"
"ACSM3:E018","ACSM3","E018"
"ACSM3:E020","ACSM3","E020"
"ACSM3:E021","ACSM3","E021"
"ACSM3:E022","ACSM3","E022"
"ACSM3:E023","ACSM3","E023"
"ACTA2:E001","ACTA2","E001"
"ACTA2:E002","ACTA2","E002"
"ACTA2:E003","ACTA2","E003"
"ACTA2:E004","ACTA2","E004"
"ACTA2:E005","ACTA2","E005"
"ACTA2:E009","ACTA2","E009"
"ACTA2:E010","ACTA2","E010"
"ACTA2:E011","ACTA2","E011"
"ACTN1:E001","ACTN1","E001"
"ACTN1:E002","ACTN1","E002"
"ACTN1:E003","ACTN1","E003"
"ACTN1:E004","ACTN1","E004"
"ACTN1:E005","ACTN1","E005"
"ACTN1:E006","ACTN1","E006"
"ACTN1:E007","ACTN1","E007"
"ACTN1:E009","ACTN1","E009"
"ACTN1:E010","ACTN1","E010"
"ACTN1:E011","ACTN1","E011"
"ACTN1:E012","ACTN1","E012"
"ACTN1:E013","ACTN1","E013"
"ACTN1:E016","ACTN1","E016"
"ACTN1:E017","ACTN1","E017"
"ACTN1:E018","ACTN1","E018"
"ACTN1:E019","ACTN1","E019"
"ACTN1:E020","ACTN1","E020"
"ACTN1:E021","ACTN1","E021"
"ACTN1:E022","ACTN1","E022"
"ACTN1:E023","ACTN1","E023"
"ACTN1:E024","ACTN1","E024"
"ACTN1:E025","ACTN1","E025"
"ACTN1:E026","ACTN1","E026"
"ACTN1:E027","ACTN1","E027"
"ACTN1:E028","ACTN1","E028"
"ACTN1:E029","ACTN1","E029"
"ACTN4:E001","ACTN4","E001"
"ACTN4:E002","ACTN4","E002"
"ACTN4:E003","ACTN4","E003"
"ACTN4:E004","ACTN4","E004"
"ACTN4:E005","ACTN4","E005"
"ACTN4:E006","ACTN4","E006"
"ACTN4:E007","ACTN4","E007"
"ACTN4:E008","ACTN4","E008"
"ACTN4:E009","ACTN4","E009"
"ACTN4:E010","ACTN4","E010"
"ACTN4:E011","ACTN4","E011"
"ACTN4:E012","ACTN4","E012"
"ACTN4:E013","ACTN4","E013"
"ACTN4:E014","ACTN4","E014"
"ACTN4:E015","ACTN4","E015"
"ACTN4:E016","ACTN4","E016"
"ACTN4:E017","ACTN4","E017"
"ACTN4:E018","ACTN4","E018"
"ACTN4:E019","ACTN4","E019"
"ACTN4:E020","ACTN4","E020"
"ACTN4:E021","ACTN4","E021"
"ACTN4:E022","ACTN4","E022"
"ACTN4:E023","ACTN4","E023"
"ACTN4:E024","ACTN4","E024"
"ACTN4:E025","ACTN4","E025"
"ACTN4:E026","ACTN4","E026"
"ACTN4:E027","ACTN4","E027"
"ACTR1B:E002","ACTR1B","E002"
"ACTR1B:E003","ACTR1B","E003"
"ACTR1B:E004","ACTR1B","E004"
"ACTR1B:E005","ACTR1B","E005"
"ACTR1B:E006","ACTR1B","E006"
"ACTR1B:E007","ACTR1B","E007"
"ACTR1B:E008","ACTR1B","E008"
"ACTR1B:E010","ACTR1B","E010"
"ACTR1B:E011","ACTR1B","E011"
"ACTR1B:E012","ACTR1B","E012"
"ACTR1B:E013","ACTR1B","E013"
"ACTR1B:E014","ACTR1B","E014"
"ACTR1B:E015","ACTR1B","E015"
"ACTR2:E002","ACTR2","E002"
"ACTR2:E003","ACTR2","E003"
"ACTR2:E004","ACTR2","E004"
"ACTR2:E005","ACTR2","E005"
"ACTR2:E006","ACTR2","E006"
"ACTR2:E007","ACTR2","E007"
"ACTR2:E008","ACTR2","E008"
"ACTR2:E009","ACTR2","E009"
"ACTR2:E010","ACTR2","E010"
"ACTR3B:E002","ACTR3B","E002"
"ACTR3B:E003","ACTR3B","E003"
"ACTR3B:E005","ACTR3B","E005"
"ACTR3B:E007","ACTR3B","E007"
"ACTR3B:E008","ACTR3B","E008"
"ACTR3B:E009","ACTR3B","E009"
"ACTR3B:E010","ACTR3B","E010"
"ACTR3B:E011","ACTR3B","E011"
"ACTR3B:E012","ACTR3B","E012"
"ACTR3B:E013","ACTR3B","E013"
"ACTR3B:E014","ACTR3B","E014"
"ACTR3B:E017","ACTR3B","E017"
"ACTR3B:E018","ACTR3B","E018"
"ACTR3B:E019","ACTR3B","E019"
"ACTR3B:E020","ACTR3B","E020"
"ACTR3B:E021","ACTR3B","E021"
"ACTR3B:E023","ACTR3B","E023"
"ACTR3B:E024","ACTR3B","E024"
"ACTR3B:E025","ACTR3B","E025"
"ACTR3C:E002","ACTR3C","E002"
"ACTR3C:E003","ACTR3C","E003"
"ACTR3C:E004","ACTR3C","E004"
"ACTR3C:E005","ACTR3C","E005"
"ACTR3C:E006","ACTR3C","E006"
"ACTR3C:E007","ACTR3C","E007"
"ACTR3C:E008","ACTR3C","E008"
"ACTR3C:E012","ACTR3C","E012"
"ACTR3C:E018","ACTR3C","E018"
"ACTR3C:E020","ACTR3C","E020"
"ACTR3C:E023","ACTR3C","E023"
"ACTR3C:E025","ACTR3C","E025"
"ACTR3C:E026","ACTR3C","E026"
"ACTR3C:E027","ACTR3C","E027"
"ACTR3C:E028","ACTR3C","E028"
"ACTR3C:E029","ACTR3C","E029"
"ACTR3C:E030","ACTR3C","E030"
"ACTR3C:E031","ACTR3C","E031"
"ACTR3C:E032","ACTR3C","E032"
"ACTR3C:E033","ACTR3C","E033"
"ACTR3C:E034","ACTR3C","E034"
"ACTR3C:E035","ACTR3C","E035"
"ACTR3C:E036","ACTR3C","E036"
"ACTR3C:E038","ACTR3C","E038"
"ACTR3C:E039","ACTR3C","E039"
"ACTR3C:E040","ACTR3C","E040"
"ACVR1:E001","ACVR1","E001"
"ACVR1:E003","ACVR1","E003"
"ACVR1:E006","ACVR1","E006"
"ACVR1:E007","ACVR1","E007"
"ACVR1:E008","ACVR1","E008"
"ACVR1:E011","ACVR1","E011"
"ACVR1:E013","ACVR1","E013"
"ACVR1:E014","ACVR1","E014"
"ACVR1:E015","ACVR1","E015"
"ACVR1:E016","ACVR1","E016"
"ACVR1:E017","ACVR1","E017"
"ACVR1:E019","ACVR1","E019"
"ACVR1:E020","ACVR1","E020"
"ACVR1:E021","ACVR1","E021"
"ACVR2B:E001","ACVR2B","E001"
"ACVR2B:E002","ACVR2B","E002"
"ACVR2B:E003","ACVR2B","E003"
"ACVR2B:E004","ACVR2B","E004"
"ACVR2B:E005","ACVR2B","E005"
"ACVR2B:E008","ACVR2B","E008"
"ACVR2B:E009","ACVR2B","E009"
"ACVR2B:E010","ACVR2B","E010"
"ACVR2B:E011","ACVR2B","E011"
"ACVR2B:E012","ACVR2B","E012"
"ACVR2B:E013","ACVR2B","E013"
"ACVR2B:E014","ACVR2B","E014"
"ACYP1:E001","ACYP1","E001"
"ACYP1:E002","ACYP1","E002"
"ACYP1:E003","ACYP1","E003"
"ACYP1:E004","ACYP1","E004"
"ACYP1:E005","ACYP1","E005"
"ACYP2:E001","ACYP2","E001"
"ACYP2:E002","ACYP2","E002"
"ACYP2:E003","ACYP2","E003"
"ACYP2:E004","ACYP2","E004"
"ACYP2:E005","ACYP2","E005"
"ACYP2:E006","ACYP2","E006"
"ACYP2:E007","ACYP2","E007"
"ACYP2:E008","ACYP2","E008"
"ACYP2:E009","ACYP2","E009"
"ACYP2:E010","ACYP2","E010"
"ACYP2:E011","ACYP2","E011"
"ACYP2:E012","ACYP2","E012"
"ACYP2:E013","ACYP2","E013"
"ACYP2:E014","ACYP2","E014"
"ACYP2:E016","ACYP2","E016"
"ACYP2:E018","ACYP2","E018"
"ACYP2:E019","ACYP2","E019"
"ADA2:E001","ADA2","E001"
"ADA2:E003","ADA2","E003"
"ADA2:E004","ADA2","E004"
"ADA2:E005","ADA2","E005"
"ADA2:E006","ADA2","E006"
"ADA2:E007","ADA2","E007"
"ADA2:E008","ADA2","E008"
"ADA2:E009","ADA2","E009"
"ADA2:E010","ADA2","E010"
"ADA2:E011","ADA2","E011"
"ADA2:E012","ADA2","E012"
"ADA2:E013","ADA2","E013"
"ADA2:E014","ADA2","E014"
"ADA2:E015","ADA2","E015"
"ADA2:E016","ADA2","E016"
"ADA2:E017","ADA2","E017"
"ADA2:E018","ADA2","E018"
"ADAM15:E001","ADAM15","E001"
"ADAM15:E002","ADAM15","E002"
"ADAM15:E004","ADAM15","E004"
"ADAM15:E005","ADAM15","E005"
